aid,publication_date,title,url,publisher,country,status,source_name
113574084,2011-03-25T15:30:25.431Z,,,,"Federal Republic of Nigeria,Republic of Cote d'Ivoire",relevant,SWB
94999456,2011-04-15T15:07:04Z,"Africa's Star? New Hope for Nigeria 
    (Time.com)",,,"Arab Republic of Egypt,Federal Republic of Nigeria,United States",relevant,Web
94342095,2011-04-09T15:22:29Z,+ Jega: Programmed to fail? - Nigeria Daily Independent,,,Federal Republic of Nigeria,relevant,Web
94567159,2011-04-12T03:25:57Z,African dictators and logic of the ballot box - BusinessDay,,,"Federal Republic of Nigeria,Kingdom of Saudi Arabia,Libya,Republic of Cote d'Ivoire,Republic of Uganda,Republic of Zimbabwe",relevant,Web
94820685,2011-04-14T03:23:32Z,"Mr Politician, you can't have my blood - BusinessDay",,,"Arab Republic of Egypt,Burkina Faso,Federal Republic of Nigeria,Islamic Republic of Afghanistan,Libya,Republic of Cameroon,Republic of Iraq,Republic of Niger,Republic of Rwanda,Republic of Tunisia,Republic of Uganda",relevant,Web
96166153,2011-04-26T03:30:54Z,Restoring hope at a time of a nation's despair - BusinessDay,,,Federal Republic of Nigeria,relevant,Web
99242008,2011-05-28T13:54:00Z,Time Up For Sit-tight Leaders in Africa - Codewit Global Network,,,"Arab Republic of Egypt,Argentine Republic,Burkina Faso,Federal Democratic Republic of Ethiopia,Federal Republic of Nigeria,Gabonese Republic,Hellenic Republic,Islamic Republic of Afghanistan,Kingdom of Cambodia,Kingdom of Spain,Lebanon,Libya,Oriental Republic of Uruguay,Portuguese Republic,Republic of Angola,Republic of Cabo Verde,Republic of Chad,Republic of Chile,Republic of Cote d'Ivoire,Republic of El Salvador,Republic of Equatorial Guinea,Republic of Ghana,Republic of Iraq,Republic of Mali,Republic of Mozambique,Republic of South Africa,Republic of Tunisia,Republic of Uganda,Republic of Zimbabwe,Republic of the Sudan,State of Israel,Togolese Republic,United States",relevant,Web
20190330044842583,2011-03-25T05:00:00Z,AFP Africa news agenda,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:52G7-3CR1-DY93-M53G-00000-00&context=1516831,Agence France Presse - English,"Central African Republic,Federal Republic of Nigeria\, Nigeria,Libya,People's Democratic Republic of Algeria\, Algeria,Republic of France\, France,United Kingdom of Great Britain and Northern Ireland\, United Kingdom",relevant,BulkLexisNexis
20190330043458757,2011-03-07T06:00:00Z,AFP Africa news agenda,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:52BC-SP21-DY93-M1FH-00000-00&context=1516831,Agence France Presse - English,"Federal Republic of Nigeria\, Nigeria,Islamic Republic of Iran\, Iran,Libya,People's Democratic Republic of Algeria\, Algeria,Republic of Cote d'Ivoire\, Ivory Coast,Republic of Tunisia\, Tunisia,Republic of Zimbabwe\, Zimbabwe,Somalia",relevant,BulkLexisNexis
20190330044643126,2011-03-26T05:00:00Z,US recognizes Ouattara as the rightful leader of Ivory Coast,https://advance.lexis.com/api/document?collection=News&id=urn:contentItem:52G7-3CS1-DY93-M04J-00000-00&context=1516831,Agence France Presse - English,"Federal Republic of Nigeria\, Nigeria,Republic of Cote d'Ivoire\, Ivory Coast,Republic of France\, France,United States",relevant,BulkLexisNexis
